"reviews","rating"
"I received my new tablet a couple of weeks ago, having already researched the wi-fi signal issues that it supposedly has.  In my experience they are annoying, but not worth spending an additional $300 to purchase the Galaxy Tab S6. I've gotten accustomed to moving my hand when I need higher signal strength.  It's an annoying problem, but not one that would make me send it back. Other than that, the screen is beautiful.  It's so much lighter than my Tab S2 and the battery life has been outstanding so far.","4.0 out of 5 stars"
"Outstanding graphics, true colors, super speed, great sound (even without earbuds). USB-C connection, expandable memory and comes with charging block & cord, earbuds and USB-C to 3.5mm headphone conversion plug.","5.0 out of 5 stars"
"Have only had my Samsung s5e tablet for a week. I've already put it through the paces. I replaced an Apple mini iPad. I miss certain proprietary software items that have no counterpart on Android, but I love the Android tablet features much better. My only complaint, the s5e doesn't hold charge near as well as the iPad mini.","5.0 out of 5 stars"
"Very lightweight, thin and setup was very easy. Not a lot of bloatware like when you buy from retail outlets. 52 usable gigs out of the 64gb. Love the split screen it's one of the reasons I chose the S5e T720. Recommend to download free pdf of user manual to get the most from the device. Only 2nd day with it and you can type very well with the leg on screen keyboard.","5.0 out of 5 stars"
"Terrible product 5G goes out soon as you get 50 feet from the antenna the router glitchy when you're playing games","1.0 out of 5 stars"
"I purchased the 64gb. Got rid of as much bloatware I could.  I got the gold color. Screen color is amazing. Speakers are loud. Overall a great purchase.","5.0 out of 5 stars"
"Great screen feels nice to hold but I couldn't get pass the setup.  Tablet gave me an error everytime I tried to log in to my google play account.","1.0 out of 5 stars"
"This the best tablet I have recieved","5.0 out of 5 stars"
"Estoy cortento con la tableta. Es exelente y la pantalla es lo mejor que existe en cuanto a pantallas de tableta. El brillo es genial, la nitides exelente, el sonido fuerte y de calidad.","5.0 out of 5 stars"
"Different than my previous Fire HD to set up.  Instructions confusing and difficult to follow. Color and clarity of screen perfect. I work on it to set up my home page every day. I think when I  do set it up, it will be great. Size, weight and thinness of tablet great. I wish there was more choices for a case. Download speed and loading sites quick. I like it. Would recommend  purchasing.","4.0 out of 5 stars"
"I don't like the ear plugs only work in yhe socket aa the battery charger.  So you can't so both watch/listen with ear pkugs and charge","2.0 out of 5 stars"
"Slow processor and not great battery life but light and good screen.  If you only want to use this to watch movies/surf the internet, it's fine.  But then again so are tons of other tablets at half the price of this...The screen is gorgeous, and it's very very light.","4.0 out of 5 stars"
"I highly recommend this Samsung Galaxy Tab. Got mine last month and it's working very fine. I am using this at my home for my kids especially if they want to watch movies and play games. This is very useful as well everytime I bring this to my workplace! Awesome Tab!","5.0 out of 5 stars"
"Awesome tablet! Great performance, battery life, speakers, and display all in a light, thin package. Great value!","5.0 out of 5 stars"
"Good, all around tablet to search web and check mail, review photos and watch movies on trips. Quality is good, no issues. Because tablet is thin, I bought a Spigen cover to protect it and for better handling.","5.0 out of 5 stars"
"I love this device but the wifi does have some issues. It will drop here or there in landscape mode, even with very strong signal. My last one was better in that regards, but other than that, I love this device!","3.0 out of 5 stars"
"Bought in may 2019.  Screen died Feb 27th 2020.  Tried hard reset.  Its a dead screen.  No support from Samsung.  Amazon says return window is closed.  Goes without saying i am pretty teed off.","1.0 out of 5 stars"
"This is a iPad buster. I think this is the best tablet out there for the money. It's fast as can be, and it's bright and the performance is outstanding.","5.0 out of 5 stars"
"I purchased this by accident, thinking it had S-Pen support and had one included. This tablet DOES NOT HAVE S-PEN SUPPORT. If you're purchasing this with the idea that you can use it for writing notes or drawing, do not purchase this. Instead go after the S4 which is only marginally more expensive, comes with an S-Pen and actually has support for the pen.S5e is worse than the S4!","1.0 out of 5 stars"
"I replaced my ASUS tablet with this one (as the battery was dying). Like it in all respects. I did not need the speed and high-end features of a $500 tablet, so this one is perfect for me. This is my third Android tablet over the past 8 years.","5.0 out of 5 stars"
"This is the first tablet I've purchased in the past 4 years.  It works great.  A bright clear screen.  Very responsive.  Battery life is ok.","5.0 out of 5 stars"
"I've played with it bit but am leery of doing too much without a case and screen protector.Seems fast and very responsive.  Comes with a dongle for your headphones or you can just use bluetooth headphones.Very light and thin, just like described.  Pretty easy to set it up.","5.0 out of 5 stars"
"It is super light, thin, and what a gorgeous screen! It is probably the most functional tablet around at such a great price. It is perfect!","5.0 out of 5 stars"
"Got these for my sisters and they love it. Arrived on time. Clear picture, easy to use and they love it. My sister is a nurse and says it is very handy to take around with her for work and home. Still enjoying the purchase.","5.0 out of 5 stars"
"This is not gold.  It is rise gold.  I may send it back.","1.0 out of 5 stars"
"I love this tablet! See without squinting your eyes? The 10-inch tablet will do it!","5.0 out of 5 stars"
"This is a great tab for streaming shows and getting some work done at home","5.0 out of 5 stars"
"Nice tablet. Glad we bought it. Glad to get away from the Kindle Fires.","5.0 out of 5 stars"
"The sound quality is as good as any computer speaker I've used in the past.  The picture quality is excellent.  We have it loaded with Skype so calls are free.  (I do pay Microsoft $2.99 a month to reach land lines).","5.0 out of 5 stars"
"Bought this tablet when my other one fell and the screen cracked. 🙁 To fix the screen would have just as much as the tablet. So...i decided to just upgrade.Love my tablet! Great picture and sound. Only noticable thing missing is there is no flash on this tablet...but that doesn't bother me.It's thin and very light weight. Highly recommend. I use it everyday!😁","5.0 out of 5 stars"
"Bought and returned as screen froze within a minute. Second purchase, neither the Bluetooth or keypad stay connected for more than 30 seconds. Missed return window..  would not recommend or buy again.","1.0 out of 5 stars"
"Just 2 complaints about the Samsung Galaxy Tab S5e 64 GB WiFi Tablet. First, the charging cord is much too short. You can not charge the tablet and expect to use it at the same time. Shame on Samsung for going cheap with the charging cord. Second, I have found that the power switch is not prominent enough; it is difficult to locate and push to turn the tablet on or off. (This tablet was purchased in November 2019)","4.0 out of 5 stars"
"dont buy if you want to use a sim phone card .. it only takes a memory micro ssd card. after you connecto to some other computer or laptop there is no ARROW left and right click.. only one click.","4.0 out of 5 stars"
"I got my and things seemed to be working fine with it and now it keeps disconnecting from the wifi and not down loading things so now I don't know how to tell if something is defective with the tablet cause I bought it from amazon and not best buy or somewhere that I can't get someone to look at it without being charged a whole lot to do so","2.0 out of 5 stars"
"Would much rather have this over an iPad that is 2-3x the price. This can also communicate with your galaxy phone and text from the tabletSoftware and speed is excellent and the price was good","5.0 out of 5 stars"
"I love this tablet! My eyesight has been getting bad in recent years and I needed something larger then my phone. This definitely fit the bill. The screen and picture quality is amazing. Once everything was set up it's very easy to use. So pleased!","5.0 out of 5 stars"
"I am very pleased with my new tablet. The ease of set up, thumbs up, transfer of info from my phone to tablet, thumbs up. I didn't have to go the local wireless store for purchase/setup.","5.0 out of 5 stars"
"So far I am very disappointed in this tablet which I wanted to replace my old galaxy tab 2. Downloading some items has been difficult, if not impossible. Took over 2 hours and 3 different reps to finally get att email working. Refuses to download library books unless I enable cookies thru my browser. Never had any of these problems with either my old Galaxy or my Amazon Fire. Would like to exchange but dont want to pay a restocking fee.","2.0 out of 5 stars"
"Is great budget tablet for play FPS mobile games.Actually I using it for play COD Mobile, PUBG and 9Inning Baseball everything run great. Right now I am running COD Mobile in medium graphics but I know it can be run on high graphics.","5.0 out of 5 stars"
"Three words: ""I love it"".I use it mainly for leisure activities like reading books, watching videos, etc.But it can also work as a business assistant without problems.It is fast and complements my smartphone very well.","5.0 out of 5 stars"
"Great battery life, nice size screen.  Overall a great deal!","5.0 out of 5 stars"
"Got this for my grandmother, she loves it. It's easy to use and you can buy more storage for it if you ever need it. The picture quality is great and so is the sound. Will definitely be getting myself one soon!","5.0 out of 5 stars"
"The Samsung Galaxy S5e Tab is a beautiful well  built tablet, I like everything about it so far! The only fault I find is with the battery, which is advertised as lasting 14.5 hours on a full charge. So, I expect to watch at least 5 two hour movie on a full charge, which doesn't live up the it's claim. Still I would recommend this tablet to anyone looking to buy a really beautiful, well made  tablet. That's the reason I bought it in the first place.","5.0 out of 5 stars"
"I didn't expected high performance for 400$so, i satisfied cost performance for this.but, 4G RAM is a little unsatisfied. if 6G RAM had, it's the best. i think.","4.0 out of 5 stars"
"Otherwise a perfect device, the VPN has issues staying connected. Could be the VPN provider but none of my other androids have issues which is disappointing.","4.0 out of 5 stars"
"I have tried the Fire tablet and the Google tablet and the Samsung Tablet is way better.  The price is higher but worth it!  It isnt slow and it keeps up with my games.  Sound is great.","5.0 out of 5 stars"
"This is the lightest weight tablet I have ever had. Some apps don't work as well as they do on a Android phone but all in all I am very pleased with it.","4.0 out of 5 stars"
"it's super light, beautifully designed, very fast and responsive.Camera cannot compete with the newest phones, but it's still decent.Everything is great, especially considering the price.","5.0 out of 5 stars"
"It is an amazing tablet, without any doubt the best of the market.Before I have been using three different brand tablet but Samsumg S5e it's the very best in all: Screen, Sound, Super Fast","5.0 out of 5 stars"
"I LOVE THIS TABLET !!!!!!!!! LOVE everything !!!!! I play alot of games and having 128 GB is perfect!!!!! the charge last  lo n g e r !!!! I've had alot ot tablets and this is the best....I would recomend this to everyone.","5.0 out of 5 stars"
"Great tab","5.0 out of 5 stars"
"Love this tablet ... solid performance","5.0 out of 5 stars"
"This tablet is amazing!  Does everything i want and more!  Very impressed!","5.0 out of 5 stars"
"Easy to use. Great size.","5.0 out of 5 stars"
"It's all good","5.0 out of 5 stars"
"fantastic screen, slim light weight. It hits a sweet spot by being able to read it easily and not being so big that handling it is a chore.","5.0 out of 5 stars"
"From the time I took it out of the box,  it was easy to use.  Came almost totally set up,  Synch'd up real easy with my Samsung phone.  Easy to use ,  light weight.  Glad I got this one","5.0 out of 5 stars"
"Love the battery life so far.  Really like the performance so far.","5.0 out of 5 stars"
"The battery is not that good if u wach content on max setting but good for navigating or waching content considering the battery life wich is not that good, and the charger is only 15W wich takes a long time to charge the tablet.","4.0 out of 5 stars"
"It was a Christmas present for my husband and he isn't too computer wise he has figured out how to use every app. It takes very clear pictures.","5.0 out of 5 stars"
"I can't reproduce Wi-Fi issue that were reported by many users. Tablet looks great, weght almost nothing. I don't play games, use mostly for reading books, surfing the web - all this works very fast.","5.0 out of 5 stars"
"A very good tablet if you plan on using it mostly for browsing the internet and/ or watching movies/videos. The battery is much better than I was expecting and charges very fast as well.","5.0 out of 5 stars"
"Excelente artículo, me encanta.","5.0 out of 5 stars"
"I bought this tablet to help with product design and the most useful feature in that regard would've been the s-pen that was stated as included in the comparison chart but on arrival my product did not come with a pen and upon contacting support I was told that I would have to return an reorder the tablet to get my pen rather then them just sending me one which would have been a rather nice way to solve such an inconvenience.","1.0 out of 5 stars"
"The aspect ratio seems a little over the top when used vertically, but otherwise I can find no flaw. Does everything that a tablet should.","5.0 out of 5 stars"
"sleek design","5.0 out of 5 stars"
"While this is a great team, the on button is almost recessed making it hard to turn on.  Everything else is great","4.0 out of 5 stars"
"i bought it thinking I could get a Verizon sim card put in, I was wrong. Took it into Verizon store, they said no","3.0 out of 5 stars"
"I bought it as an upgrade from my Tab S3 and I find it to be faster and lighter than Tab S3.Very pleased with the performance and size.  Only downside is there is no audio jack","5.0 out of 5 stars"
"Great responsive screen, beautiful as well. Excellent sound. If you need Android, this is the one to get.","5.0 out of 5 stars"
"BUYER BEWARE this is a fine fine tablet until you drop it. Screen replacement cost outweighs the unit cost, treat it as a disposable device. Had I known this I would have bought two Fire HD 10's instead.","2.0 out of 5 stars"
"I honestly havent used it for much other than watching shows and movies, and some work stuff. Its fast though and it works great!","5.0 out of 5 stars"
"My husband loves this it's so fast. He uses it to play marvel contest of champions. Battery goes out kind of fast but it also charges fast.","5.0 out of 5 stars"
"Put my old iPad Mini 1st Gen for retire and ordered the Galaxy S5E. Wasn't disappointed for the switch. I love the OLED screen and find the device fast enough to deliver great experience in streaming, social media apps, Skyping, browsing, and reading books. The only thing I miss about my old iPad is the 4:3 aspect ratio.","5.0 out of 5 stars"
"Best and last tablet for a while this had it all and the camera is really nice even has a pro version in cam.great if you want to take pics and tab up.","5.0 out of 5 stars"
"My first 10.5"" tablet.  This is my fifth samsung tablet. Wouldn't have anything else. Love this bigger tablet after having 4  8"" tablets.","5.0 out of 5 stars"
"Wifi does not work at all","1.0 out of 5 stars"
"Awesome tablet - screen is amazing!","5.0 out of 5 stars"
"Best Android pad out there and value for money...Would recommend anyday.....","5.0 out of 5 stars"
"Really glad I purchased this. It is everything I was looking for and more.","5.0 out of 5 stars"
"Probably has more than I need but didn't want less and then try to add.  Works extremely well.","5.0 out of 5 stars"
"Great tablet for the price that you pay. Fast opening apps and switching between them is a breeze. With a beautiful screen to watch movies on and plenty of memory on board. You can't go wrong with this tablet for the next few years.","5.0 out of 5 stars"
"Perfect for watching movies, working with financial apps and even working with exce and word","5.0 out of 5 stars"
"Awesome tablet! No headphone jack. But love the oled screen and the wide screen view!","5.0 out of 5 stars"
"Amazingly clear screen high resolution screen. Ok battery life but the included charger allows for very fast charging.","5.0 out of 5 stars"
"Grewt overwl for a premium tablet. Nothing i can complain about sincere ly does what i needed to do","4.0 out of 5 stars"
"Extremely thin and light weight. Beautiful screen resolution, great battery life.","5.0 out of 5 stars"
"Everything is perfect except for the wifi issue. You can google samsung s5e wifi issue to know more. What a shame :(","2.0 out of 5 stars"
"Amazing Tablet , great for home and traveling . I use for reading, streaming, browsing,  emails, social media ect...","5.0 out of 5 stars"
"The King of BATTERY LIFE SERIOUSLY","5.0 out of 5 stars"
"The best tablet for me i love it and i gave 5 stars for Samsung S5E Tablet","5.0 out of 5 stars"
"Awesome product cant wait to use when I finally recieve the rest of the accessories","5.0 out of 5 stars"
"Bought this for my bro, he love it so much, light and very nice.. specially speaker super cool..","5.0 out of 5 stars"
"Great buy good value if you're using it for entertainment or gaming","5.0 out of 5 stars"
"Present for husband. He loves it. Uses it for work, entertainment, and at the gym.","5.0 out of 5 stars"
"Item works well for what my husband needed and good size for travel","5.0 out of 5 stars"
"Weak signal compared to other Samusng devices. Nice display and plenty of memory","5.0 out of 5 stars"
"Super thin, great screen, amazing sound.High end tablet at a mid end price.","5.0 out of 5 stars"
"My wife loves this item. Does everything she needs it to do..","5.0 out of 5 stars"
"I am very happy with my tablet.  I liked it so much I bought one in black for my husband.  You won't regret getting one.","5.0 out of 5 stars"
"Antenna issue that everyone knows about, but quality product.","4.0 out of 5 stars"
"Nice tablet,the only problem is finger print touch dosen't work right","5.0 out of 5 stars"
"I love this thing. I use it for reading, web browsing, and cooking.","5.0 out of 5 stars"
"I love my new tablet I love everything about this tablet cant say anything negative ,I also love amazon  on time shipping and how they take photos and let me know when my merchandise will be delivered.","5.0 out of 5 stars"
"I love samsung tablets this one is awsome and so thin very sexy.","5.0 out of 5 stars"
"Would put this tablet up against any.  Fantastic quality and screen.","5.0 out of 5 stars"
"Muy buena velocidad de respuesta, los colores son vibrantes","5.0 out of 5 stars"
"awesome tablet-one of the best, satisfied with tablet and highly recommend this seller.","5.0 out of 5 stars"
"Difficult to integrate Windows 10 and Office Suite","3.0 out of 5 stars"
"This is a wonderful tablet with a beautiful screen and great battery life.  Very light and thin.  Easy to hold for extended periods.  Some Samsung 'crapware', but tolerable.  Highly recommended.","5.0 out of 5 stars"
"Charges faster, battery last longer, so far no problems","5.0 out of 5 stars"
"Still evaluating.  Not sure goo value for price","3.0 out of 5 stars"
"It’s perfect for media consumption","5.0 out of 5 stars"
"Absolutely love this thing!! Great picture, great sound, love it!!","5.0 out of 5 stars"
"It controls itself like when I'm watching YouTube or Netflix, it goes to home, i guess I got a defective one.","3.0 out of 5 stars"
"Arrived on time and works as expected.","5.0 out of 5 stars"
"The S5e Keeps me connected to my business in a functional way while I am traveling and able to use my time more efficiently, without the weight and inconvenience of lugging around my laptop.","5.0 out of 5 stars"
"No complaints at all.Good tablet","5.0 out of 5 stars"
"Fantastic!!! Highly Recommended!!!","5.0 out of 5 stars"
"great tablet but very pricey. a faster laptop costs about the same with a larger screen.","5.0 out of 5 stars"
"Hubby is happy with it so far...","5.0 out of 5 stars"
"It's amazing nice screen but it doesn't support the Samsung pen","4.0 out of 5 stars"
"I am  loving this tab. I don't know why people are saying they are having problems mine is problem free. But I'm not trying to suck off free WiFi.","5.0 out of 5 stars"
"Love the look. Easy purchase.","5.0 out of 5 stars"
"This is a vast improvement over my apple air","5.0 out of 5 stars"
"Very well thought productWorks more than expected","5.0 out of 5 stars"
"Works good ,easy to navigate","5.0 out of 5 stars"
"The battery last forever and I never encountered that weird Wi-Fi problem.","5.0 out of 5 stars"
"It's inconvenient that there is not a headphone jack. I used the adapter so I can watch shows on airplanes.","5.0 out of 5 stars"
"If you have Verizion or ATT the call continutiy feature advertised on the commercial is not yet active.","1.0 out of 5 stars"
"It doesn't stay connected to the WiFi otherwise it's amazing! Samsung  needs to fix this issue I bought 2 had to send them both back within a week!!","2.0 out of 5 stars"
"Long battery life. Good quality picture. Excellent tablet. Great price. Charges very quickly.","5.0 out of 5 stars"
"I recieve this item well packed and i really like it because so thin  long battery and also fast charging if you wanted something for birthday  even christmas i recommend this one.","5.0 out of 5 stars"
"Great value. Easier than using a laptop. Very fast alot of memory.  Connects to printer and TV.  Great screen very sharp and nice colors.","5.0 out of 5 stars"
"This is my 7th Samsung product.","5.0 out of 5 stars"
"This is now my favorite device besides my phone. I love everything about it. Excellent quality and power for the price.","5.0 out of 5 stars"
"Perfect gift, excellent tablet","5.0 out of 5 stars"
"Love this tablet.  My Galexy Tab S3 had a very short battery life , and many glitches after my last upgrade. No problems with this tablet!","5.0 out of 5 stars"
"This one star is for the seller alone.  This seller says there is an S-pen included in this purchase.  However, there is no S-pen.  Even worse, this device didn't even support S-pen.  I found this all out after buying.  Great. Yet to decide if I'm returning.","1.0 out of 5 stars"
"This was a birthday gift.  But my daughter loves it","5.0 out of 5 stars"
"I love this tablet.","5.0 out of 5 stars"
"Pierde mucho el wifi","5.0 out of 5 stars"
"Got this as a Christmas gift love it and it’s great when traveling!!!","5.0 out of 5 stars"
"I spent three hours trying to force Verizon to activate this device in the US. It the IMEI number will not register with them. Their service rejects it as non-compatible.","1.0 out of 5 stars"
"I have had my tablet for a few months and I really like it! Picture quality is crisp and clear. Battery life is great! I have no complaints about this tablet.","5.0 out of 5 stars"
"My wife loves this table.","5.0 out of 5 stars"
"Love it so far","5.0 out of 5 stars"
"Great product.","5.0 out of 5 stars"
"Can't give full review. Have not had it long enough to be fair. I really like the brightness of the screen..","5.0 out of 5 stars"
"Item came in perfect condition.  Excellent product,  value for money. Great job Amazon!","5.0 out of 5 stars"
"Love the screen and size and batt life. The wifi however sux as far as range goes. Too often drops the signal when me phone still receives it. Frustrating thus the 3 stars from me.","3.0 out of 5 stars"
"Device seems fine. Major negative for me is that gold is more pink than anything. very disappointed...","3.0 out of 5 stars"
"Good 👌","5.0 out of 5 stars"
"ok","5.0 out of 5 stars"
"Wish I waited a bit and bought the LTE instead. This is my very first Samsung tablet, I always buy asus but they bowed out of making tablets so I had to find a different android brand. Screen is nice, love how thin the tablet is and good battery life","4.0 out of 5 stars"
"Oled display is amazing . Battery life is excellent.","5.0 out of 5 stars"
"The tablet will freeze... not respond sporadically","2.0 out of 5 stars"
"Everything I expected and then some! Screen quality is superb and the sound is amazing!!! Was so easy to setup and mimick my Samsung Note . Great investment.","5.0 out of 5 stars"
"I bought this for my personal use. Feeling very much satisfied with my purchase. The screen clarity is very good including the touch sensitivity. I'm able to store and retrieve all my stuff very swiftly. The processing speed is super fast.","5.0 out of 5 stars"
"I haven't run into the wifi problem that others have mentioned. I also haven't been specifically looking for it so for now it's a great device to do what I need which is mostly media consumption","4.0 out of 5 stars"
"Overall Its a awesome tablet for the money. The only negative being it can lag a bit when downloading apps and trying to multi-task","4.0 out of 5 stars"
"Good itom","5.0 out of 5 stars"
"Great Product, so far no issues","5.0 out of 5 stars"
"Real quality - TY!","5.0 out of 5 stars"
"Loved everything about this tablet.  It is so easy to order and download a kindle book. And I downloaded all my apps easily. All the sites are clear.","5.0 out of 5 stars"
"Excellent tablet beautiful picture easy to use","5.0 out of 5 stars"
"Great tablet...Samsung is the best!","5.0 out of 5 stars"
"5 Stars! Great tablet","5.0 out of 5 stars"
"Absolutely in love with this tablet. So easy to use and great quality","5.0 out of 5 stars"
"Sirve para lo que necesito y la adoro","5.0 out of 5 stars"
"Excelente, todo nuevo CONTENTO","5.0 out of 5 stars"
"Hi, i bought the tablet on 14/01/2019, but the screen from 3 days divided into 2 equal parts when  i scroll the screen one half advances the second one. And sometimes the right haf be black. I hope found solution as soon as possibleRegards.","1.0 out of 5 stars"
"I like it better than my wife's S3","5.0 out of 5 stars"
"Drops wifi signal when held in landscape with the volume rocker on top. There's no way Samsung didn't know this before release.","3.0 out of 5 stars"
"The only reason this tablet doesn't get 5 stars is the known wifi flaw. If the wifi didn't depend on how I held it then it would be perfect","5.0 out of 5 stars"
"This is the best tablet I've ever had and I've had a few of them. I think anyone would be happy with this tablet.","5.0 out of 5 stars"
"Renewed but works like new..","5.0 out of 5 stars"
"Perfecto lo que buscamosMuy excelenteRecordemos","5.0 out of 5 stars"
"I am sure it is a good tablet if it works with your WiFi, but it will not connect to Spectrum WiFi, so I can't even set up the device. I had the first one replaced with another and it had the same problem.","3.0 out of 5 stars"
"I recieved it today highly recommended it","5.0 out of 5 stars"
"Excellent product","5.0 out of 5 stars"
"My first Samsung product. This one doesn't have the Smart Pen or a standard headphones jack, but I don't mind. This tablet is legit & I really enjoy using it.","5.0 out of 5 stars"
"LOVE THIS THING IT WORKS WELL....FAST....GREAT BATTERY LIFE","5.0 out of 5 stars"
"It's a joy to have.","5.0 out of 5 stars"
"From all Samsung tablets I think this is the best for college, the other one that could match is the one that has the s pen if you are into taking notes in the tablet","5.0 out of 5 stars"
"Great slim tablet","5.0 out of 5 stars"
"The battery seems to die quicker than other Samsung tablets but still great. Everything else is perfect.","5.0 out of 5 stars"
"The product arrived on time and is what I expected.I am satisfied with the product and the seller.","5.0 out of 5 stars"
"Amazing product","5.0 out of 5 stars"
"Very nice","5.0 out of 5 stars"
"Works flawlessly.","5.0 out of 5 stars"
"Very good item","5.0 out of 5 stars"
"Has very good battery life and display is top notch. Sound quality is best as it carry four speakers all around. Its light weight and built quality is very good.","5.0 out of 5 stars"
"So far is great","5.0 out of 5 stars"
"Best tablet I've ever had,  by farrrrrr.","5.0 out of 5 stars"
"Lo mejor de Samsung no tiene competencia","5.0 out of 5 stars"
"There is no USB port on this tablet and the port for headphones is a corded plug-in you have to put in the power outlet. The sound is pretty good. Colors are good.","4.0 out of 5 stars"
"I like everything about this tablet!","5.0 out of 5 stars"
"great.","5.0 out of 5 stars"
"So amazing","5.0 out of 5 stars"
"What a great tablet. So thin and the picrure quality is amazing.","5.0 out of 5 stars"
"Love the screen and how thin it is.","5.0 out of 5 stars"
"Best tablet ever especially for media and audio","5.0 out of 5 stars"
"Best tablet ever","5.0 out of 5 stars"
"Battery life and screen are great. Very nice processing speed. If you don't need the stylus this device is the way to go.","5.0 out of 5 stars"
"Great tablet for my Games and Movies.","4.0 out of 5 stars"
"Buen producto","5.0 out of 5 stars"
"Delivered the same day I ordered.  And a very nice new tablet.","5.0 out of 5 stars"
"Love love love love","5.0 out of 5 stars"
"Love this product.","5.0 out of 5 stars"
"Likes:CompactFastGood screen to body ratio to valueDislikes:None yet","5.0 out of 5 stars"
"Me gusta porque está bien delgada","4.0 out of 5 stars"
"Just received but learning everything it does.","5.0 out of 5 stars"
"Like","4.0 out of 5 stars"
"Awsome tablet","5.0 out of 5 stars"
"Nice tablet.","5.0 out of 5 stars"
"Slow to bring up apps at times but screen quality was very good.","4.0 out of 5 stars"
"Compact and light use it at meetings","4.0 out of 5 stars"
"It is very light and the screen is large and beautiful. It is the best tablet for me.","5.0 out of 5 stars"
"Home","3.0 out of 5 stars"
"Performed as advertised. Slight defect in screen,but doesn't affect picture.","5.0 out of 5 stars"
"Great device, the screen resolution is excellent and has really good speed.","5.0 out of 5 stars"
"Love it","5.0 out of 5 stars"
"Great product and I'm enjoying.","5.0 out of 5 stars"
"Amazing tablet has everything I  need at the right price","5.0 out of 5 stars"
"Easy to set Up","5.0 out of 5 stars"
"Fast delivery leading up to Christmas. Great product easy to use.","5.0 out of 5 stars"
"Me funciona perfectamente y me llego en pocos días,muy contento","5.0 out of 5 stars"
"Bargain","4.0 out of 5 stars"
"Speedy tablet with perfect resolution and excellent speakers.","5.0 out of 5 stars"
"superb","5.0 out of 5 stars"
"Excellent, I am very happy with my tablet.","5.0 out of 5 stars"
"love this thing. its my baby","5.0 out of 5 stars"
"Great device","5.0 out of 5 stars"
"NOTHING i didnt like i use it to travel","5.0 out of 5 stars"
"Battery life is great.","4.0 out of 5 stars"
"Excelente prestacion y respaldo !","5.0 out of 5 stars"
"idk","5.0 out of 5 stars"
"My son loves his tablet!","5.0 out of 5 stars"
"Everything","5.0 out of 5 stars"
"VERY GOOD.","5.0 out of 5 stars"
"Liked the size and the screen quality","4.0 out of 5 stars"
"Not compatable with Verison.","3.0 out of 5 stars"
"Really good","5.0 out of 5 stars"
"The Wi-Fi went out","1.0 out of 5 stars"
"The voice is amazing","5.0 out of 5 stars"
"Quality is perfect","5.0 out of 5 stars"
"good","5.0 out of 5 stars"
"Good","5.0 out of 5 stars"
"Good","5.0 out of 5 stars"
"I did not buy my Samsung Tab S5e from Amazon. My son bought mine from Best Buy, the 64 GB Silver, as a birthday gift and I am loving it. I have had ZERO issues with Wifi connectivity in either portrait or landscape mode as other reviewers have stated. Just to test it out I kept the Tab S5e in landscape mode all day in my hands while watching movies, reading, creating a budget spreadsheet, and surfing the net in bed and had no signal disruption whatsoever, not even the slightest buffering. My modem is in my living room.The Galaxy Tab S5e is super lightweight and thin, the screen is absolutely gorgeous, the speakers are the LOUDEST I have ever heard on a Samsung tablet, the multitasking is even better with the Android Pie OS (I'm ecstatic about finally having a dark mode on my tablet), the UI is fast and buttery smooth, the battery has lasted the last 2 days without requiring a charge yet, and there are even more customization options to choose from with Good Lock. The standard headphone hack would have been an added bonus, but I just paired my bluetooth earbuds and the sound is stellar. I fully expect to get 6-7 years of service from this device as I did my Samsung Galaxy Tab S2, which is still working fine but not receiving any more updates. I highly recommend this device with no hesitation. Someday I will put mine down, but not anytime soon.😂😂😂","5.0 out of 5 stars"
"i don't like the fact that its just WiFi based and still trying to check if it uses sim cards in case i travel to areas without WiFi connections readily available. this reduces the number of buyers. e.g like Africa","3.0 out of 5 stars"
"I've thrown just about everything at this tablet and it has handled even the most demanding tasks with ease.  I find it's comfortable enough to be my ""go-to"" tablet at home, and powerful enough to replace my desktop for referencing/annotating PDF files or light note-taking at meetings. I love the DeX feature, where you can turn the tablet into a windows-like interface. Be aware, however, that only certain applications support resizing of the default window size (about 1/4 of the screen) that you create on the desktop.  This tablet doesn't have an S pen but it works beautifully with every stylus I've used on it, and is responsive enough to record handwriting.  I paired it with a foldable bluetooth keyboard/trackpad for work activities, which gives the combo enough functionality to be a lighter version of my laptop.  I recommend a ""tri-fold"" style slim case for this one - the fold becomes a handle that you can use to hold the tablet in portrait mode if you're reading a kindle book, an online newspaper, etc.  You will want a case for this, because like the samsung phones, the rear camera lens sticks out beyond the back panel of the unit and could easily scratch on a table.My only gripe is the lack of a headphone jack. That being said, Samsung does include a dongle to connect your headphones to the USB-C port. The only drawback is that you can't power the unit and listen to wired headphones at the same time.  The speaker sound quality of the s5e is stunning for such a small device. This is due to its 4-speaker system, one upper and one lower on each side of the screen, which is perfect for watching movies.  It won't fill up a room like a separate speaker but it does a decent job.Samsung has also built in a memory and storage optimizer that comes with a widget that enables you to do  one-click cleanup.  I appreciate not having to use one of the ""free"" ones at the Android store that come with a million ads.  This is a solid tablet with unbelievable performance, great video and audio quality.  I highly recommend it.","5.0 out of 5 stars"
