"reviews","rating"
"Nothing bad to say. Love it!  Can’t wait to see where Apple goes with their next gen tablets.","5.0 out of 5 stars"
"Wish it came with directions. Not using it to its capacity","5.0 out of 5 stars"
"The ONLY downfall of this product is the fingerprints on the screen. I sold my iPad 6th gen, and my 2016 MacBook Pro and got this, with the logi keyboard case (better than the apple keyboard by a landslide IMO), and I have taken off running with joy and convenience.","5.0 out of 5 stars"
"The Apple pencil and folio keyboard fit and perform outstanding! The LTE works great too!  Faster at connecting than my 12.1 gen 1 model.  A decent upgrade -","5.0 out of 5 stars"
"I’m so in love. Best iPad I’ve had. The pictures are amazing, videos are even better. The audio without headphones is cinematic and powerful. The battery life lasts me all day and into the night. I love the screen time readings. It’s all around perfect.","5.0 out of 5 stars"
"I get a new iPad every 2-3 years since 2010, I always get the largest one. They never fail to delight me.","5.0 out of 5 stars"
"This tablet is way better than anything out there, wow!","5.0 out of 5 stars"
"Took me a while to settle on this purchase and so glad I finally made it. Love this iPad! I moved from a 9.7 iPad Pro and find this size and pencil work perfectly for my needs. The screen quality is great and the battery life incredible.","5.0 out of 5 stars"
"High quality it's Apple what more can I say!","5.0 out of 5 stars"
"No issues up to now, work properly, great product!","5.0 out of 5 stars"
"It's a major upgrade from our 2017 ipad. The battery life is awesome.","5.0 out of 5 stars"
"Excelente tablet, como tener una tablet","5.0 out of 5 stars"
"the best tablet around, and im an android person","5.0 out of 5 stars"
"So far, I love my iPad! I’m Just starting to practice writing using the iPad and love it.","5.0 out of 5 stars"
"Exactly what I wanted","5.0 out of 5 stars"
"So far I like everything about it, The pictures look great on the screen.","5.0 out of 5 stars"
"They release a better product a month later. F-Them!","1.0 out of 5 stars"
"As usual, great quality from Apple.  The screen shows amazing colors, etc.","5.0 out of 5 stars"
"Nothing to dislike for this I Pad Pro. I use it for shopping and to get information.","5.0 out of 5 stars"
"The box is stupid, so overly nice for something I will just trow away.. wastefullove the iPad, of course.Apple get word of the excessive box!","5.0 out of 5 stars"
"Best iPad ever.","5.0 out of 5 stars"
"Amazing this can be in such a small package.  A great computer with fabulous video and graphics.","5.0 out of 5 stars"
"Love my new toy. Amazing upgrade and fits description on site perfectly. Quick shipping and great packaging","5.0 out of 5 stars"
"Product is as advertised","5.0 out of 5 stars"
"APPLE IS APPLE","5.0 out of 5 stars"
"Love it!!  It's so easy to use, and I love the screen size for my art!!","5.0 out of 5 stars"
"We love our tablet so much, it’s brand new and it has a really good quality","5.0 out of 5 stars"
"A creators dream come true! And it’s only going to get better with iPadOS!","5.0 out of 5 stars"
"AMAZING iPad Pro at an AMAZING price ! Thanks Amazon !","5.0 out of 5 stars"
"This IPad Pro is great.","5.0 out of 5 stars"
"We are getting close to an era where the iPads will totally replace laptops. This iPad version is definitely a step in that direction. Don’t forget the Apple Pencil 2, it will make the experience even better! Also, don’t try to compare it with other tablets in the market, none of them are even close!","5.0 out of 5 stars"
"Exactly what we needed","5.0 out of 5 stars"
"Much better than original iPad. Takes a little while to learn all the new tricks","5.0 out of 5 stars"
"Amazing! Loving my new ipad (12.9). It has great screen quality and the battery life is also great. I love the fact that it allows me to have 2 apps open at once. Worth the money.","5.0 out of 5 stars"
"Always hesitant to buy amazon warehoused items.  This iPad was in pristine condition, and arrived one day earlier than expected.","5.0 out of 5 stars"
"Best price for iPad pro 12.9 online","5.0 out of 5 stars"
"So far I love my iPad. 12.9 inch. I did have a problem putting my screen protector on and had too take it off. Nothing to do with the iPad. It’s great so far!","5.0 out of 5 stars"
"Another amazing Apple product","5.0 out of 5 stars"
"This is a toy. Good for watching Netflix.  Not a machine for business.  Can’t open 2 excel files at same time.  Will not allow you to have a full screen when using external monitors.  When is Apple going to make a business machine?  I bought at Apple store and what a horrible experience.","1.0 out of 5 stars"
"I am so happy with my new iPad the item was exactly as advertised my item came in earlier than expected and I am super happy with my purchase! matter fact I’m doing this review on the iPad now and the screen quality is just terrific I have a 15 inch MacBook Pro and I might just give it up for this lol","5.0 out of 5 stars"
"Ok","5.0 out of 5 stars"
"Everything about it is simply great. From the build quality to the user experience. It’s incredible when a Company blends hardware and software in such a efficient and meaningful way. Portable Hardware and software at its best. And the new features and power that iPad OS will add to it is just making a great device even greater.","5.0 out of 5 stars"
"Came new, perfect condition!! LOVE IT","5.0 out of 5 stars"
"Wished this mentioned sound quality, too. Fantastic! Stunning product.","5.0 out of 5 stars"
"Fantastic","5.0 out of 5 stars"
"Big hit with husband","5.0 out of 5 stars"
"This 3rd Generation iPad is fantastic! Beautiful high definition screen, vivid bright color, very responsive touchscreen, no lags or delays. I'm an artist so using the Apple pencil with Procreate, is literally like drawing on paper. It's absolutely insane! I love it! Highly recommend!","5.0 out of 5 stars"
"Satisfied.","5.0 out of 5 stars"
"The scene and sound quality is just amazing. I really enjoy watching movies on it. Also to call someone using an app is crystal clear have not had any problem to drop any calls. Apple changed the charger for C and you can fully charge iPad in a short period of time.","5.0 out of 5 stars"
"im really enjoying the large screen, and fast response.","5.0 out of 5 stars"
"Love the larger size screen. Keyboard much improved.","5.0 out of 5 stars"
"Love, Love, Love it!!! Everything I expected and more!!!","5.0 out of 5 stars"
"Everything is good, love the pro~ big screen","5.0 out of 5 stars"
"The best device on the planet (period end).","5.0 out of 5 stars"
"Love it!!!","5.0 out of 5 stars"
"Apple always has the best products. This is the best I have ever used. Was wondering whether I should get such a large screen 12.9"". What I can tell is that I do not regret buying such a large screen for easier work and study at all!","5.0 out of 5 stars"
"Love it, exactly as you would expect from an Apple device.","5.0 out of 5 stars"
"I love it battery is draining very fast","5.0 out of 5 stars"
"Bought for a friend.  He loves it.","5.0 out of 5 stars"
"This Apple IPad is preforming beyond anything I imagined and it makes me wish I had bought it sooner I am extremely happy with this purchase, Thanks again for a wonderful product!!! R. C. P. S. The screen background is the picture that was taken of a black hole!! 👍👍","5.0 out of 5 stars"
"I got this on Prime Day. Super excited and satisfied. It is a beautiful device.","5.0 out of 5 stars"
"Also the sound quality and just everything else about it is just neat. Definitely worth the money.","5.0 out of 5 stars"
"Exceeded my expectations!","5.0 out of 5 stars"
"nunca llego mi paquete me hicieron el cargo según la caja de correo fue regresado y cuando hable a la paquetera me dijo que no podía reclamarlo , me comunique aquí pero no tuve nada de éxito aun espero me puedan re embolsar han pasado meses y nada","1.0 out of 5 stars"
"Works great as all apple products do.","5.0 out of 5 stars"
"First 1️⃣ every bought excellent","5.0 out of 5 stars"
"Couldn't be happier!","5.0 out of 5 stars"
"ok","5.0 out of 5 stars"
"Son loves it. He is a music major and now all his sheet music is on the tablet. He can add notes and such and everything is on the tablet","5.0 out of 5 stars"
"Love, love, love.","5.0 out of 5 stars"
"Awesome ipad, no home button and the pencil charges magnetically on the side of the screen. Much better than having to plugging it into the charging port!","5.0 out of 5 stars"
"beautiful screen and good battery life","5.0 out of 5 stars"
"Touch screen has been a constant problem. Very disappointed for the amount of money I paid.","3.0 out of 5 stars"
"excellent product and great services","5.0 out of 5 stars"
"Perfect","5.0 out of 5 stars"
"I use it everyday","5.0 out of 5 stars"
"Knowing those going in it's a good unit but if you're not part of the ecosystem you're much better off getting the Surface Pro as it will run any windows software but the iPad will not run any Macos software so your desktop apps cannot travel","4.0 out of 5 stars"
"Great product and price","5.0 out of 5 stars"
"Good","5.0 out of 5 stars"
"IPad is just as advertised. Works fine.","5.0 out of 5 stars"
"The seller was very quick to respond to all the questions I had. I also was afraid of having such an expensive item left on my door and so they made sure delivery was done as expected. The iPad works perfectly and is in great shape. New, just as advertised.","5.0 out of 5 stars"
"I love love love my ipad so much, thank you. No issues, battery dies fast when watching movies but that’s understandable but I love it. Thank you.","5.0 out of 5 stars"
"Its very awesome.on time delivery good job","5.0 out of 5 stars"
"I absolutely love this device, but they eliminated the headphone jack which made me have to buy a separate item.  Which was a usb c headphone jack adapter.","4.0 out of 5 stars"
"Gift it to mother in-law, she loves it!!!","5.0 out of 5 stars"
"I bought this Ipad on Black Friday and keep me surprise all the time. Great battery life, screen, touch response. Simple amazing.","5.0 out of 5 stars"
"Best iPad with Apple Pencil  ever for digital art","5.0 out of 5 stars"
"Amazing product! I was definitely a bit apprehensive to buy “used & good condition”, but this product came in pristine condition, original packaging and with original charger. Overall great experience, and no regrets!","5.0 out of 5 stars"
"Love the 12.9 screen!! Much better display than Gen 6 IPad 9.7","5.0 out of 5 stars"
"Great tablet","5.0 out of 5 stars"
"Has now replaced my laptop 100% and with the next up and coming updates will make it even better","5.0 out of 5 stars"
"Absolutely fabulous in every possible way. Sound output quality is excellent. HD Color and clarity is perfection.","5.0 out of 5 stars"
"overall size is smaller than the former unit","5.0 out of 5 stars"
"Great product so glad I bought the pro 12.9","5.0 out of 5 stars"
"Great item,","5.0 out of 5 stars"
"This proxy is absolutely amazing, I haven’t learnt all the features as of yet, but the one that I have been using are great. The battery life is exceptional. I would not trade it in for the world. Great buy","5.0 out of 5 stars"
"Does everything I expected","5.0 out of 5 stars"
"Love it; screen is vibrant remand colors are vivid and beautiful.  Can now shop and work from home effortlessly.","5.0 out of 5 stars"
"Great quality.","5.0 out of 5 stars"
"Very good deal","5.0 out of 5 stars"
"Great","5.0 out of 5 stars"
"Like everything about the iPad. Works great for me.","5.0 out of 5 stars"
"Great sound and screen but battery life not great for an apple product.","5.0 out of 5 stars"
"Great items","5.0 out of 5 stars"
"Very quick delivery. Perfect product!","5.0 out of 5 stars"
"I finally upgraded to a new iPad and I’m glad I did. It works great and I am extremely happy with it.","5.0 out of 5 stars"
"The perfect gift.","5.0 out of 5 stars"
"This is perfect. Great iPad","5.0 out of 5 stars"
"Much faster then previous models. Very happy.","5.0 out of 5 stars"
"Lo mejor del mundo","5.0 out of 5 stars"
"great stuff!&awesome service!","5.0 out of 5 stars"
"Wow Apple got this one right!","5.0 out of 5 stars"
"Expense... but definitely an upgrade over my old iPad 2.  Amazon was $100 cheaper as well.","5.0 out of 5 stars"
"I am a professional designer and this product has turned out to be a pretty good tablet, I recommend it.","5.0 out of 5 stars"
"Good quality and good price, highly recommended ,","5.0 out of 5 stars"
"I love the big screen, everything is good! I wish the battery would last a little longer.","5.0 out of 5 stars"
"Great","5.0 out of 5 stars"
"It’s great for reading and general productivity.","4.0 out of 5 stars"
"There was a small scratch near the camera.","4.0 out of 5 stars"
"Great upgrade","5.0 out of 5 stars"
"Love it!! No complaints at all","5.0 out of 5 stars"
"Easier to use keyboard","5.0 out of 5 stars"
"This was a gift and the receiver loved it. Arrived when indicated and resolution is impressive.","5.0 out of 5 stars"
"Love the size of screen and it does have good sound quality.","5.0 out of 5 stars"
"It came in great conditions, good quality. Highly recommend!","5.0 out of 5 stars"
"Fantastic!","5.0 out of 5 stars"
"Absolutely spectacular... that's all I can say.  Apple products are more expensive then their Windows or Android counterparts, but the extra cost is 10,000% worth it.  The iPad Pro is flawless.","5.0 out of 5 stars"
"Gorgeous","5.0 out of 5 stars"
"I received my iPad today and it will not turn on. It only shows the stained battery symbol even after 12 hours of charging. It’s useless. What a nightmare.","1.0 out of 5 stars"
"Una pantalla que te permite leer con total comodidad, aparte que puedes usarlo para ver todos los documentos que quieras en el momento que quieras, muy rápido, vi películas durante 3 horas y sólo gastó 25% de la batería. Muy buena compra.","5.0 out of 5 stars"
"Funciona muy bien","5.0 out of 5 stars"
"This is the greatest thing ever.","5.0 out of 5 stars"
"Present.","5.0 out of 5 stars"
"Everything about this is perfect! However finding a good and non-bulky case may be difficult.","5.0 out of 5 stars"
"Excellent","5.0 out of 5 stars"
"I enjoyed this big screen a lot!Great item!","5.0 out of 5 stars"
"It’s an iPad , perhaps the best tablet that money can buy right now. I am so pleased","5.0 out of 5 stars"
"Great all around quality/ functionality","5.0 out of 5 stars"
"Love the size.","5.0 out of 5 stars"
"Got this for my husband for our anniversary.  He loves it and is so excited to do more art and graphic design work that he wasn't able to do on his other devices.  Thanks!","5.0 out of 5 stars"
"keyboard is rubbing off within weeks of use","1.0 out of 5 stars"
"Not easy to apply but ultimately ok","4.0 out of 5 stars"
"Great product","5.0 out of 5 stars"
"Very Good quality","5.0 out of 5 stars"
"Amazon is great , really love to purchase bottom prices in the market","5.0 out of 5 stars"
"Love the lesser bezels. I can see the improvement from my 1st gen","5.0 out of 5 stars"
"I love my IPad Pro.  I use it as a laptop replacement.","5.0 out of 5 stars"
"Never been a fan of apple. Told myself I'd never buy an apple product. But this machine is beyond amazing. I got it solely for procreate and blown away.","5.0 out of 5 stars"
"As a UI/UX developer I cant live without this amazing piece of technology.","5.0 out of 5 stars"
"I think it worked pretty well to protect my investment of IOT's, smartphone, laptop and tablet, which were on the charge when it happened.","5.0 out of 5 stars"
"Great for home and work. Works well with keypad and pencil.","5.0 out of 5 stars"
"What’s not to love?","5.0 out of 5 stars"
"So far so good","5.0 out of 5 stars"
"Happy n satisfied with this purchase!!!","5.0 out of 5 stars"
"Works great so far","5.0 out of 5 stars"
"It’s an Apple product so of course it’s going to be great. Use mine for drawing and architecture","5.0 out of 5 stars"
"I love my Ipad. It worth the money.","5.0 out of 5 stars"
"Bought this iPad to replace a six year old iPadThe quality is amazing and it’s so fastThe sound is impressive and great for music or movies","5.0 out of 5 stars"
"Amazing future proof performance and 120hz! And iPadOS means that this is a full computer at this point with plugging in flash drives and SD cards.","5.0 out of 5 stars"
"I like the size, screen clarity, and the special keyboard","5.0 out of 5 stars"
"el producto perfecto pero no me han devuelto el impuesto US$66.50 a pesar de haber enviado mi certificado de exoneracion de impuestos. Han pasado mas de 60 dias y no me han reembolsado este importe.","5.0 out of 5 stars"
"Came is as expected.....but battery life lasts about 5 hours while on. I thought the battery would last a lot longer....otherwise happy!","4.0 out of 5 stars"
"Perfect for a designer in the go.","5.0 out of 5 stars"
"Great product","5.0 out of 5 stars"
"It works good and the quality of the screen is also good. The pack i received was new and the Ipad works perfectly.","5.0 out of 5 stars"
"Genuine Apple iPad.  Looks and works great!","5.0 out of 5 stars"
"Works great for recording wrestling matches.","5.0 out of 5 stars"
"I wish I had gotten this earlier.  It has so many function to navigate and enjoy.","5.0 out of 5 stars"
"Best Ipad ever... a little pricey, but totally worth it.","5.0 out of 5 stars"
"Love the product. Most popular iPad in my house . We love watching movies on bigger screen","5.0 out of 5 stars"
"amazing piece of glass. truly worth the money imo. Nothing compares to the experience and while I still have my macbook pro in my backpacks this thing is wonderful","5.0 out of 5 stars"
"Fits perfectly and even allowed for screen protector!!","5.0 out of 5 stars"
"I purchased this IPad in March of 2019.  The battery life is not what i would expect.  Please advise expectation of battery life.  Thank you","5.0 out of 5 stars"
"Great tablet, very clear image, like a laptop that is a tablet.","5.0 out of 5 stars"
"Perfect iPad, 4G connection has verter coverage than my phone. The best tablet. Choose the 4G +256Gb it's the best option in bang per buck","5.0 out of 5 stars"
"Great upgrade from previous model.","5.0 out of 5 stars"
"Excelente product. Apple strikes again. I am in love with this ipad. I enjoyes the iPad Air 2 for three years. This is a different league altogether","5.0 out of 5 stars"
"I was scared because this was a used I pad pro 12.9 but guys! I'm so amazed at how wonderful and amazing it is!! The screen is awesome. The camera is gorgeous and it properly works. I 100% recommend this.","5.0 out of 5 stars"
"I would buy this product again","5.0 out of 5 stars"
"Awesome product!","5.0 out of 5 stars"
"Just love it","5.0 out of 5 stars"
"It is more apple awesomeness and I haven’t even touched the surface of everything it can do.","5.0 out of 5 stars"
"Was a Christmas present to the wife who spends lots of time on her iPad - now she has the larger screen and is very pleased with it.","5.0 out of 5 stars"
"🙂","5.0 out of 5 stars"
"Comfortable to hold even  handed in bed","5.0 out of 5 stars"
"I love it","5.0 out of 5 stars"
"the device activate on Aug 2019, from system you also can see the warranty period  will end until 2020 Aug, and it looks really like new !!","5.0 out of 5 stars"
"I am extremely satisfied and happy with my iPad Pro.  It has met and exceeded all of my expectations.  I really couldn’t be happier.","5.0 out of 5 stars"
"Se demoro un día mas la entrega según el compromiso, pero excelente el producto. estoy feliz!!!!!!!!!!!!!!!!!!!!!!!!!!","5.0 out of 5 stars"
"Powerful I pad","5.0 out of 5 stars"
"I think i got a good deal on this ipad. Very satisfied with its quality as well as the price. Good choice!","5.0 out of 5 stars"
"I love it!!","5.0 out of 5 stars"
"My daughter love her iPad Pro she is using to drawing ✍️","5.0 out of 5 stars"
"🤩👍🏽👍🏽","5.0 out of 5 stars"
"My mother absolutely loves her Christmas present.","5.0 out of 5 stars"
"It's pricey but worth it if you work in art/design.","5.0 out of 5 stars"
"Everything you’d want in a tablet!","5.0 out of 5 stars"
"Good product!","5.0 out of 5 stars"
"Arrived in excellent condition and sealed!!!Highly recommended 👍","5.0 out of 5 stars"
"Like","5.0 out of 5 stars"
"Excelente","5.0 out of 5 stars"
"Like ease of access, screen size, battery life, etc.Dislike that some areas of screen have difficulty with touches.","5.0 out of 5 stars"
"The image quality is the best","5.0 out of 5 stars"
"Fastest performance, best screen and size, feels great in your hands. With iPad OS should be functional laptop replacement","5.0 out of 5 stars"
"Would be nice to be lighter","5.0 out of 5 stars"
"Very good item, never had any difficulties with it.","5.0 out of 5 stars"
"Lo malo fue la demora en llegar la iPad a la dirección de destino","5.0 out of 5 stars"
"I like it","5.0 out of 5 stars"
"This is the most amazing little iPad I've every owned. It's responsive and awesome to use!","5.0 out of 5 stars"
"Great multi media and productivity device.","5.0 out of 5 stars"
"Un pc en una tablet","5.0 out of 5 stars"
"good！！！","5.0 out of 5 stars"
"I bought it to use for accompanying students at the collegiate level. This device paired with the For Score app and the butterfly flip foot page turner have revolutionized my world!","5.0 out of 5 stars"
"Es excelente, no tiene rivales!","5.0 out of 5 stars"
"Just awesome!!! I don’t even use my Ipone 11 pro max anymore once I get home, just this bad boy!","5.0 out of 5 stars"
"iPad Pro 12.9 inche screen beautiful Touch screen perfect love my iPad Pro.Fast great love my first iPad.","5.0 out of 5 stars"
"Jackpot! Once again Apple does it all brilliantly.","5.0 out of 5 stars"
"My ipad fell and the screen is broken","1.0 out of 5 stars"
"I use it more than my MacBook. I love it. Highly recommend.","5.0 out of 5 stars"
"I love it! I hope it will get when better with the iPad OS.","5.0 out of 5 stars"
"Top quality!!!!","5.0 out of 5 stars"
"👍🏾","5.0 out of 5 stars"
"Love it. It’s perfect.","5.0 out of 5 stars"
"Ipad works perfectly for Procreate with the Apple Pencil! The pen doesn't lag at all. Very smooth transitions.","5.0 out of 5 stars"
"Which battery lasted longer but a fantastic unit so for","5.0 out of 5 stars"
"Love the iPad","5.0 out of 5 stars"
"Totally worth it.  Great features and easy to use.","5.0 out of 5 stars"
"Lo ame","5.0 out of 5 stars"
"Incredible product, since I bought I’ve never used a laptop again.","5.0 out of 5 stars"
"Love the screen size and how sensitive the touchscreen is. Very quick response when accessing apps. There was no dislikes to this ipad.","5.0 out of 5 stars"
"I love the screen quality, it’s the best. I’m using the iPad for my personal use.","5.0 out of 5 stars"
"excelente la calidad de la pantalla y buenísimas las aplicaciones.","5.0 out of 5 stars"
"Amazing. Apple have nailed it with this tablet. I use it for MS Office etc with no issues at all. No lag, stunning screen and a joy to use.","5.0 out of 5 stars"
"great purchase.","5.0 out of 5 stars"
"Replaced an iPad Air (1st year). This is worlds better. So far, so great!","5.0 out of 5 stars"
"Simply the best tablet out today.","5.0 out of 5 stars"
"Excelente iPad para productividad","5.0 out of 5 stars"
"It's an Apple. that's why I bought it!","5.0 out of 5 stars"
"The best iPad ever!! Fast and light.","5.0 out of 5 stars"
"It’s brand new ! Excellent ❤️","5.0 out of 5 stars"
"Disliked the fact that it bends but its lighter and thiner with case no worries the sound is great.","5.0 out of 5 stars"
"A good value.","5.0 out of 5 stars"
"I mean... it’s an iPad. Of course I love it. ;)","5.0 out of 5 stars"
"Maravilloso","5.0 out of 5 stars"
"It is very good","5.0 out of 5 stars"
"Personal  use","5.0 out of 5 stars"
"Best iPad yet!! Screen is so crisp makes everything else obsolete.","5.0 out of 5 stars"
"Love this. Perfect size for me.","4.0 out of 5 stars"
"Great","5.0 out of 5 stars"
"Amazing device! It worth every penny!","5.0 out of 5 stars"
"The screnn is perfecr and the size is suitable to work.","5.0 out of 5 stars"
"Everything business personal use","5.0 out of 5 stars"
"Great purchase very time efficient","5.0 out of 5 stars"
"Personal use","5.0 out of 5 stars"
"Best iPad I’ve owned. Pro is the way to go, add a mouse and keyboard, just like a laptop.","5.0 out of 5 stars"
"The picture is great and the performance is perfect.  No headphone jack is my only complaint about this product.","5.0 out of 5 stars"
"No other tablet even comes close to this. The screen the power the SCREEN.","5.0 out of 5 stars"
"Perfect product amazing picture quality,Screen size is awesome highly recommended for business and travelers,","5.0 out of 5 stars"
"i think i received a used one! there is no cover on the ipad.","1.0 out of 5 stars"
"Excellent for movie,","5.0 out of 5 stars"
"Great deal thank you","5.0 out of 5 stars"
